chunk_id,document_id,company,quarter,year,document_type,chunk_type,chunk_index,start_position,end_position,token_count,contains_financial_data,section_type
DABUR_Q3_2025_financial_chunk_24,DABUR_Q3_2025_financial,DABUR,Q3,2025,financial,fixed_size,24,23908,24905,249,True,financial_metrics
DABUR_Q3_2025_financial_chunk_25,DABUR_Q3_2025_financial,DABUR,Q3,2025,financial,fixed_size,25,24905,25903,249,True,
DABUR_Q3_2025_financial_chunk_26,DABUR_Q3_2025_financial,DABUR,Q3,2025,financial,fixed_size,26,25903,26891,246,True,
DABUR_Q3_2025_financial_chunk_27,DABUR_Q3_2025_financial,DABUR,Q3,2025,financial,fixed_size,27,26891,27890,249,True,
DABUR_Q3_2025_financial_chunk_28,DABUR_Q3_2025_financial,DABUR,Q3,2025,financial,fixed_size,28,27890,28889,249,True,
DABUR_Q3_2025_financial_chunk_29,DABUR_Q3_2025_financial,DABUR,Q3,2025,financial,fixed_size,29,28889,29886,249,True,financial_metrics
DABUR_Q3_2025_financial_chunk_30,DABUR_Q3_2025_financial,DABUR,Q3,2025,financial,fixed_size,30,29886,30883,249,False,
DABUR_Q3_2025_financial_chunk_31,DABUR_Q3_2025_financial,DABUR,Q3,2025,financial,fixed_size,31,30883,31880,249,True,
DABUR_Q3_2025_financial_chunk_32,DABUR_Q3_2025_financial,DABUR,Q3,2025,financial,fixed_size,32,31880,32879,249,True,
DABUR_Q3_2025_financial_chunk_33,DABUR_Q3_2025_financial,DABUR,Q3,2025,financial,fixed_size,33,32879,33878,249,True,financial_metrics
DABUR_Q3_2025_financial_chunk_34,DABUR_Q3_2025_financial,DABUR,Q3,2025,financial,fixed_size,34,33878,34607,182,True,
DABUR_Q4_2024_financial_chunk_0,DABUR_Q4_2024_financial,DABUR,Q4,2024,financial,fixed_size,0,0,988,247,True,
DABUR_Q4_2024_financial_chunk_1,DABUR_Q4_2024_financial,DABUR,Q4,2024,financial,fixed_size,1,988,1980,247,True,financial_metrics
DABUR_Q4_2024_financial_chunk_2,DABUR_Q4_2024_financial,DABUR,Q4,2024,financial,fixed_size,2,1980,2979,249,True,
DABUR_Q4_2024_financial_chunk_3,DABUR_Q4_2024_financial,DABUR,Q4,2024,financial,fixed_size,3,2979,3977,249,True,financial_metrics
DABUR_Q4_2024_financial_chunk_4,DABUR_Q4_2024_financial,DABUR,Q4,2024,financial,fixed_size,4,3977,4971,248,False,
DABUR_Q4_2024_financial_chunk_5,DABUR_Q4_2024_financial,DABUR,Q4,2024,financial,fixed_size,5,4971,5955,245,False,
DABUR_Q4_2024_financial_chunk_6,DABUR_Q4_2024_financial,DABUR,Q4,2024,financial,fixed_size,6,5955,6953,249,False,
DABUR_Q4_2024_financial_chunk_7,DABUR_Q4_2024_financial,DABUR,Q4,2024,financial,fixed_size,7,6953,7945,247,False,
DABUR_Q4_2024_financial_chunk_8,DABUR_Q4_2024_financial,DABUR,Q4,2024,financial,fixed_size,8,7945,8944,249,False,
DABUR_Q4_2024_financial_chunk_9,DABUR_Q4_2024_financial,DABUR,Q4,2024,financial,fixed_size,9,8944,9933,247,False,
DABUR_Q4_2024_financial_chunk_10,DABUR_Q4_2024_financial,DABUR,Q4,2024,financial,fixed_size,10,9933,10932,249,True,financial_metrics
DABUR_Q4_2024_financial_chunk_11,DABUR_Q4_2024_financial,DABUR,Q4,2024,financial,fixed_size,11,10932,11931,249,True,
DABUR_Q4_2024_financial_chunk_12,DABUR_Q4_2024_financial,DABUR,Q4,2024,financial,fixed_size,12,11931,12929,249,False,
DABUR_Q4_2024_financial_chunk_13,DABUR_Q4_2024_financial,DABUR,Q4,2024,financial,fixed_size,13,12929,13927,249,False,
DABUR_Q4_2024_financial_chunk_14,DABUR_Q4_2024_financial,DABUR,Q4,2024,financial,fixed_size,14,13927,14925,249,True,
DABUR_Q4_2024_financial_chunk_15,DABUR_Q4_2024_financial,DABUR,Q4,2024,financial,fixed_size,15,14925,15923,249,True,
DABUR_Q4_2024_financial_chunk_16,DABUR_Q4_2024_financial,DABUR,Q4,2024,financial,fixed_size,16,15923,16921,249,False,
DABUR_Q4_2024_financial_chunk_17,DABUR_Q4_2024_financial,DABUR,Q4,2024,financial,fixed_size,17,16921,17920,249,True,
DABUR_Q4_2024_financial_chunk_18,DABUR_Q4_2024_financial,DABUR,Q4,2024,financial,fixed_size,18,17920,18912,247,False,
DABUR_Q4_2024_financial_chunk_19,DABUR_Q4_2024_financial,DABUR,Q4,2024,financial,fixed_size,19,18912,19906,248,True,
DABUR_Q4_2024_financial_chunk_20,DABUR_Q4_2024_financial,DABUR,Q4,2024,financial,fixed_size,20,19906,20902,248,True,
DABUR_Q4_2024_financial_chunk_21,DABUR_Q4_2024_financial,DABUR,Q4,2024,financial,fixed_size,21,20902,21899,249,False,
DABUR_Q4_2024_financial_chunk_22,DABUR_Q4_2024_financial,DABUR,Q4,2024,financial,fixed_size,22,21899,22887,246,True,
DABUR_Q4_2024_financial_chunk_23,DABUR_Q4_2024_financial,DABUR,Q4,2024,financial,fixed_size,23,22887,23884,249,True,
DABUR_Q4_2024_financial_chunk_24,DABUR_Q4_2024_financial,DABUR,Q4,2024,financial,fixed_size,24,23884,24870,246,False,
DABUR_Q4_2024_financial_chunk_25,DABUR_Q4_2024_financial,DABUR,Q4,2024,financial,fixed_size,25,24870,25832,240,True,
DABUR_Q4_2024_financial_chunk_26,DABUR_Q4_2024_financial,DABUR,Q4,2024,financial,fixed_size,26,25832,26829,249,False,
DABUR_Q4_2024_financial_chunk_27,DABUR_Q4_2024_financial,DABUR,Q4,2024,financial,fixed_size,27,26829,27826,249,True,financial_metrics
DABUR_Q4_2024_financial_chunk_28,DABUR_Q4_2024_financial,DABUR,Q4,2024,financial,fixed_size,28,27826,28653,206,True,
DABUR_Q4_2025_financial_chunk_0,DABUR_Q4_2025_financial,DABUR,Q4,2025,financial,fixed_size,0,0,998,249,True,
DABUR_Q4_2025_financial_chunk_1,DABUR_Q4_2025_financial,DABUR,Q4,2025,financial,fixed_size,1,998,1994,248,True,financial_metrics
DABUR_Q4_2025_financial_chunk_2,DABUR_Q4_2025_financial,DABUR,Q4,2025,financial,fixed_size,2,1994,2989,248,True,financial_metrics
DABUR_Q4_2025_financial_chunk_3,DABUR_Q4_2025_financial,DABUR,Q4,2025,financial,fixed_size,3,2989,3969,244,True,financial_metrics
DABUR_Q4_2025_financial_chunk_4,DABUR_Q4_2025_financial,DABUR,Q4,2025,financial,fixed_size,4,3969,4966,249,True,
DABUR_Q4_2025_financial_chunk_5,DABUR_Q4_2025_financial,DABUR,Q4,2025,financial,fixed_size,5,4966,5960,248,False,
DABUR_Q4_2025_financial_chunk_6,DABUR_Q4_2025_financial,DABUR,Q4,2025,financial,fixed_size,6,5960,6958,249,False,financial_metrics
DABUR_Q4_2025_financial_chunk_7,DABUR_Q4_2025_financial,DABUR,Q4,2025,financial,fixed_size,7,6958,7953,248,False,
DABUR_Q4_2025_financial_chunk_8,DABUR_Q4_2025_financial,DABUR,Q4,2025,financial,fixed_size,8,7953,8947,248,False,
DABUR_Q4_2025_financial_chunk_9,DABUR_Q4_2025_financial,DABUR,Q4,2025,financial,fixed_size,9,8947,9944,249,False,
DABUR_Q4_2025_financial_chunk_10,DABUR_Q4_2025_financial,DABUR,Q4,2025,financial,fixed_size,10,9944,10938,248,False,
DABUR_Q4_2025_financial_chunk_11,DABUR_Q4_2025_financial,DABUR,Q4,2025,financial,fixed_size,11,10938,11923,246,False,
DABUR_Q4_2025_financial_chunk_12,DABUR_Q4_2025_financial,DABUR,Q4,2025,financial,fixed_size,12,11923,12920,249,True,
DABUR_Q4_2025_financial_chunk_13,DABUR_Q4_2025_financial,DABUR,Q4,2025,financial,fixed_size,13,12920,13915,248,True,financial_metrics
DABUR_Q4_2025_financial_chunk_14,DABUR_Q4_2025_financial,DABUR,Q4,2025,financial,fixed_size,14,13915,14903,246,True,financial_metrics
DABUR_Q4_2025_financial_chunk_15,DABUR_Q4_2025_financial,DABUR,Q4,2025,financial,fixed_size,15,14903,15896,248,True,
DABUR_Q4_2025_financial_chunk_16,DABUR_Q4_2025_financial,DABUR,Q4,2025,financial,fixed_size,16,15896,16894,249,True,
DABUR_Q4_2025_financial_chunk_17,DABUR_Q4_2025_financial,DABUR,Q4,2025,financial,fixed_size,17,16894,17889,248,True,
DABUR_Q4_2025_financial_chunk_18,DABUR_Q4_2025_financial,DABUR,Q4,2025,financial,fixed_size,18,17889,18884,248,True,
DABUR_Q4_2025_financial_chunk_19,DABUR_Q4_2025_financial,DABUR,Q4,2025,financial,fixed_size,19,18884,19883,249,True,
DABUR_Q4_2025_financial_chunk_20,DABUR_Q4_2025_financial,DABUR,Q4,2025,financial,fixed_size,20,19883,20875,247,True,financial_metrics
DABUR_Q4_2025_financial_chunk_21,DABUR_Q4_2025_financial,DABUR,Q4,2025,financial,fixed_size,21,20875,21873,249,False,
DABUR_Q4_2025_financial_chunk_22,DABUR_Q4_2025_financial,DABUR,Q4,2025,financial,fixed_size,22,21873,22866,248,True,
DABUR_Q4_2025_financial_chunk_23,DABUR_Q4_2025_financial,DABUR,Q4,2025,financial,fixed_size,23,22866,23864,249,True,
DABUR_Q4_2025_financial_chunk_24,DABUR_Q4_2025_financial,DABUR,Q4,2025,financial,fixed_size,24,23864,24859,248,False,
DABUR_Q4_2025_financial_chunk_25,DABUR_Q4_2025_financial,DABUR,Q4,2025,financial,fixed_size,25,24859,25853,248,False,
DABUR_Q4_2025_financial_chunk_26,DABUR_Q4_2025_financial,DABUR,Q4,2025,financial,fixed_size,26,25853,26850,249,True,
DABUR_Q4_2025_financial_chunk_27,DABUR_Q4_2025_financial,DABUR,Q4,2025,financial,fixed_size,27,26850,27846,248,False,
DABUR_Q4_2025_financial_chunk_28,DABUR_Q4_2025_financial,DABUR,Q4,2025,financial,fixed_size,28,27846,28845,249,True,
DABUR_Q4_2025_financial_chunk_29,DABUR_Q4_2025_financial,DABUR,Q4,2025,financial,fixed_size,29,28845,29836,247,True,financial_metrics
DABUR_Q4_2025_financial_chunk_30,DABUR_Q4_2025_financial,DABUR,Q4,2025,financial,fixed_size,30,29836,30831,248,True,
DABUR_Q4_2025_financial_chunk_31,DABUR_Q4_2025_financial,DABUR,Q4,2025,financial,fixed_size,31,30831,31818,246,True,financial_metrics
DABUR_Q4_2025_financial_chunk_32,DABUR_Q4_2025_financial,DABUR,Q4,2025,financial,fixed_size,32,31818,32815,249,True,financial_metrics
DABUR_Q4_2025_financial_chunk_33,DABUR_Q4_2025_financial,DABUR,Q4,2025,financial,fixed_size,33,32815,33811,248,True,financial_metrics
DABUR_Q4_2025_financial_chunk_34,DABUR_Q4_2025_financial,DABUR,Q4,2025,financial,fixed_size,34,33811,34801,247,True,
DABUR_Q4_2025_financial_chunk_35,DABUR_Q4_2025_financial,DABUR,Q4,2025,financial,fixed_size,35,34801,35790,247,False,
DABUR_Q4_2025_financial_chunk_36,DABUR_Q4_2025_financial,DABUR,Q4,2025,financial,fixed_size,36,35790,36783,248,False,
DABUR_Q4_2025_financial_chunk_37,DABUR_Q4_2025_financial,DABUR,Q4,2025,financial,fixed_size,37,36783,37779,248,False,
DABUR_Q4_2025_financial_chunk_38,DABUR_Q4_2025_financial,DABUR,Q4,2025,financial,fixed_size,38,37779,38776,249,False,
DABUR_Q4_2025_financial_chunk_39,DABUR_Q4_2025_financial,DABUR,Q4,2025,financial,fixed_size,39,38776,39771,248,True,financial_metrics
DABUR_Q4_2025_financial_chunk_40,DABUR_Q4_2025_financial,DABUR,Q4,2025,financial,fixed_size,40,39771,40769,249,True,financial_metrics
DABUR_Q4_2025_financial_chunk_41,DABUR_Q4_2025_financial,DABUR,Q4,2025,financial,fixed_size,41,40769,41756,246,True,
DABUR_Q4_2025_financial_chunk_42,DABUR_Q4_2025_financial,DABUR,Q4,2025,financial,fixed_size,42,41756,42749,248,True,
DABUR_Q4_2025_financial_chunk_43,DABUR_Q4_2025_financial,DABUR,Q4,2025,financial,fixed_size,43,42749,43746,249,True,
DABUR_Q4_2025_financial_chunk_44,DABUR_Q4_2025_financial,DABUR,Q4,2025,financial,fixed_size,44,43746,44743,249,True,financial_metrics
DABUR_Q4_2025_financial_chunk_45,DABUR_Q4_2025_financial,DABUR,Q4,2025,financial,fixed_size,45,44743,45740,249,True,
DABUR_Q4_2025_financial_chunk_46,DABUR_Q4_2025_financial,DABUR,Q4,2025,financial,fixed_size,46,45740,46736,248,True,
DABUR_Q4_2025_financial_chunk_47,DABUR_Q4_2025_financial,DABUR,Q4,2025,financial,fixed_size,47,46736,47730,248,True,
DABUR_Q4_2025_financial_chunk_48,DABUR_Q4_2025_financial,DABUR,Q4,2025,financial,fixed_size,48,47730,48726,248,False,
DABUR_Q4_2025_financial_chunk_49,DABUR_Q4_2025_financial,DABUR,Q4,2025,financial,fixed_size,49,48726,49718,247,False,
DABUR_Q4_2025_financial_chunk_50,DABUR_Q4_2025_financial,DABUR,Q4,2025,financial,fixed_size,50,49718,50714,248,True,
DABUR_Q4_2025_financial_chunk_51,DABUR_Q4_2025_financial,DABUR,Q4,2025,financial,fixed_size,51,50714,51710,248,False,
DABUR_Q4_2025_financial_chunk_52,DABUR_Q4_2025_financial,DABUR,Q4,2025,financial,fixed_size,52,51710,52698,246,True,
DABUR_Q4_2025_financial_chunk_53,DABUR_Q4_2025_financial,DABUR,Q4,2025,financial,fixed_size,53,52698,53694,248,True,financial_metrics
DABUR_Q4_2025_financial_chunk_54,DABUR_Q4_2025_financial,DABUR,Q4,2025,financial,fixed_size,54,53694,54253,139,True,
BRITANNIA_Q1_2024_transcript_chunk_0,BRITANNIA_Q1_2024_transcript,BRITANNIA,Q1,2024,transcript,fixed_size,0,0,996,249,True,financial_metrics
BRITANNIA_Q1_2024_transcript_chunk_1,BRITANNIA_Q1_2024_transcript,BRITANNIA,Q1,2024,transcript,fixed_size,1,996,1993,249,True,management_discussion
BRITANNIA_Q1_2024_transcript_chunk_2,BRITANNIA_Q1_2024_transcript,BRITANNIA,Q1,2024,transcript,fixed_size,2,1993,2990,249,True,management_discussion
BRITANNIA_Q1_2024_transcript_chunk_3,BRITANNIA_Q1_2024_transcript,BRITANNIA,Q1,2024,transcript,fixed_size,3,2990,3989,249,True,
BRITANNIA_Q1_2024_transcript_chunk_4,BRITANNIA_Q1_2024_transcript,BRITANNIA,Q1,2024,transcript,fixed_size,4,3989,4987,249,True,
BRITANNIA_Q1_2024_transcript_chunk_5,BRITANNIA_Q1_2024_transcript,BRITANNIA,Q1,2024,transcript,fixed_size,5,4987,5985,249,True,
BRITANNIA_Q1_2024_transcript_chunk_6,BRITANNIA_Q1_2024_transcript,BRITANNIA,Q1,2024,transcript,fixed_size,6,5985,6980,248,True,
BRITANNIA_Q1_2024_transcript_chunk_7,BRITANNIA_Q1_2024_transcript,BRITANNIA,Q1,2024,transcript,fixed_size,7,6980,7977,249,True,
BRITANNIA_Q1_2024_transcript_chunk_8,BRITANNIA_Q1_2024_transcript,BRITANNIA,Q1,2024,transcript,fixed_size,8,7977,8975,249,True,
BRITANNIA_Q1_2024_transcript_chunk_9,BRITANNIA_Q1_2024_transcript,BRITANNIA,Q1,2024,transcript,fixed_size,9,8975,9969,248,True,
BRITANNIA_Q1_2024_transcript_chunk_10,BRITANNIA_Q1_2024_transcript,BRITANNIA,Q1,2024,transcript,fixed_size,10,9969,10966,249,True,
BRITANNIA_Q1_2024_transcript_chunk_11,BRITANNIA_Q1_2024_transcript,BRITANNIA,Q1,2024,transcript,fixed_size,11,10966,11961,248,True,
BRITANNIA_Q1_2024_transcript_chunk_12,BRITANNIA_Q1_2024_transcript,BRITANNIA,Q1,2024,transcript,fixed_size,12,11961,12957,248,True,
BRITANNIA_Q1_2024_transcript_chunk_13,BRITANNIA_Q1_2024_transcript,BRITANNIA,Q1,2024,transcript,fixed_size,13,12957,13955,249,True,
BRITANNIA_Q1_2024_transcript_chunk_14,BRITANNIA_Q1_2024_transcript,BRITANNIA,Q1,2024,transcript,fixed_size,14,13955,14944,247,True,
BRITANNIA_Q1_2024_transcript_chunk_15,BRITANNIA_Q1_2024_transcript,BRITANNIA,Q1,2024,transcript,fixed_size,15,14944,15939,248,True,qa_session
BRITANNIA_Q1_2024_transcript_chunk_16,BRITANNIA_Q1_2024_transcript,BRITANNIA,Q1,2024,transcript,fixed_size,16,15939,16933,248,True,management_discussion
BRITANNIA_Q1_2024_transcript_chunk_17,BRITANNIA_Q1_2024_transcript,BRITANNIA,Q1,2024,transcript,fixed_size,17,16933,17931,249,True,
BRITANNIA_Q1_2024_transcript_chunk_18,BRITANNIA_Q1_2024_transcript,BRITANNIA,Q1,2024,transcript,fixed_size,18,17931,18929,249,True,management_discussion
BRITANNIA_Q1_2024_transcript_chunk_19,BRITANNIA_Q1_2024_transcript,BRITANNIA,Q1,2024,transcript,fixed_size,19,18929,19925,248,True,management_discussion
BRITANNIA_Q1_2024_transcript_chunk_20,BRITANNIA_Q1_2024_transcript,BRITANNIA,Q1,2024,transcript,fixed_size,20,19925,20922,249,True,management_discussion
BRITANNIA_Q1_2024_transcript_chunk_21,BRITANNIA_Q1_2024_transcript,BRITANNIA,Q1,2024,transcript,fixed_size,21,20922,21918,248,True,management_discussion
BRITANNIA_Q1_2024_transcript_chunk_22,BRITANNIA_Q1_2024_transcript,BRITANNIA,Q1,2024,transcript,fixed_size,22,21918,22916,249,True,
BRITANNIA_Q1_2024_transcript_chunk_23,BRITANNIA_Q1_2024_transcript,BRITANNIA,Q1,2024,transcript,fixed_size,23,22916,23914,249,True,management_discussion
BRITANNIA_Q1_2024_transcript_chunk_24,BRITANNIA_Q1_2024_transcript,BRITANNIA,Q1,2024,transcript,fixed_size,24,23914,24912,249,True,management_discussion
BRITANNIA_Q1_2024_transcript_chunk_25,BRITANNIA_Q1_2024_transcript,BRITANNIA,Q1,2024,transcript,fixed_size,25,24912,25905,248,True,management_discussion
BRITANNIA_Q1_2024_transcript_chunk_26,BRITANNIA_Q1_2024_transcript,BRITANNIA,Q1,2024,transcript,fixed_size,26,25905,26904,249,True,management_discussion
BRITANNIA_Q1_2024_transcript_chunk_27,BRITANNIA_Q1_2024_transcript,BRITANNIA,Q1,2024,transcript,fixed_size,27,26904,27899,248,True,management_discussion
BRITANNIA_Q1_2024_transcript_chunk_28,BRITANNIA_Q1_2024_transcript,BRITANNIA,Q1,2024,transcript,fixed_size,28,27899,28890,247,True,management_discussion
BRITANNIA_Q1_2024_transcript_chunk_29,BRITANNIA_Q1_2024_transcript,BRITANNIA,Q1,2024,transcript,fixed_size,29,28890,29885,248,True,qa_session
BRITANNIA_Q1_2024_transcript_chunk_30,BRITANNIA_Q1_2024_transcript,BRITANNIA,Q1,2024,transcript,fixed_size,30,29885,30879,248,True,management_discussion
BRITANNIA_Q1_2024_transcript_chunk_31,BRITANNIA_Q1_2024_transcript,BRITANNIA,Q1,2024,transcript,fixed_size,31,30879,31876,249,True,management_discussion
BRITANNIA_Q1_2024_transcript_chunk_32,BRITANNIA_Q1_2024_transcript,BRITANNIA,Q1,2024,transcript,fixed_size,32,31876,32870,248,True,management_discussion
BRITANNIA_Q1_2024_transcript_chunk_33,BRITANNIA_Q1_2024_transcript,BRITANNIA,Q1,2024,transcript,fixed_size,33,32870,33865,248,True,management_discussion
BRITANNIA_Q1_2024_transcript_chunk_34,BRITANNIA_Q1_2024_transcript,BRITANNIA,Q1,2024,transcript,fixed_size,34,33865,34864,249,True,
BRITANNIA_Q1_2024_transcript_chunk_35,BRITANNIA_Q1_2024_transcript,BRITANNIA,Q1,2024,transcript,fixed_size,35,34864,35862,249,True,management_discussion
BRITANNIA_Q1_2024_transcript_chunk_36,BRITANNIA_Q1_2024_transcript,BRITANNIA,Q1,2024,transcript,fixed_size,36,35862,36861,249,True,management_discussion
BRITANNIA_Q1_2024_transcript_chunk_37,BRITANNIA_Q1_2024_transcript,BRITANNIA,Q1,2024,transcript,fixed_size,37,36861,37855,248,True,management_discussion
BRITANNIA_Q1_2024_transcript_chunk_38,BRITANNIA_Q1_2024_transcript,BRITANNIA,Q1,2024,transcript,fixed_size,38,37855,38854,249,True,management_discussion
BRITANNIA_Q1_2024_transcript_chunk_39,BRITANNIA_Q1_2024_transcript,BRITANNIA,Q1,2024,transcript,fixed_size,39,38854,39853,249,True,
BRITANNIA_Q1_2024_transcript_chunk_40,BRITANNIA_Q1_2024_transcript,BRITANNIA,Q1,2024,transcript,fixed_size,40,39853,40851,249,True,management_discussion
BRITANNIA_Q1_2024_transcript_chunk_41,BRITANNIA_Q1_2024_transcript,BRITANNIA,Q1,2024,transcript,fixed_size,41,40851,41848,249,True,management_discussion
BRITANNIA_Q1_2024_transcript_chunk_42,BRITANNIA_Q1_2024_transcript,BRITANNIA,Q1,2024,transcript,fixed_size,42,41848,42844,248,True,
BRITANNIA_Q1_2024_transcript_chunk_43,BRITANNIA_Q1_2024_transcript,BRITANNIA,Q1,2024,transcript,fixed_size,43,42844,43837,248,False,
BRITANNIA_Q1_2024_transcript_chunk_44,BRITANNIA_Q1_2024_transcript,BRITANNIA,Q1,2024,transcript,fixed_size,44,43837,44827,247,True,management_discussion
BRITANNIA_Q1_2024_transcript_chunk_45,BRITANNIA_Q1_2024_transcript,BRITANNIA,Q1,2024,transcript,fixed_size,45,44827,45109,70,False,
BRITANNIA_Q1_2025_transcript_chunk_0,BRITANNIA_Q1_2025_transcript,BRITANNIA,Q1,2025,transcript,fixed_size,0,0,999,249,True,financial_metrics
BRITANNIA_Q1_2025_transcript_chunk_1,BRITANNIA_Q1_2025_transcript,BRITANNIA,Q1,2025,transcript,fixed_size,1,999,1996,249,True,management_discussion
BRITANNIA_Q1_2025_transcript_chunk_2,BRITANNIA_Q1_2025_transcript,BRITANNIA,Q1,2025,transcript,fixed_size,2,1996,2995,249,True,management_discussion
BRITANNIA_Q1_2025_transcript_chunk_3,BRITANNIA_Q1_2025_transcript,BRITANNIA,Q1,2025,transcript,fixed_size,3,2995,3994,249,True,
BRITANNIA_Q1_2025_transcript_chunk_4,BRITANNIA_Q1_2025_transcript,BRITANNIA,Q1,2025,transcript,fixed_size,4,3994,4993,249,False,
BRITANNIA_Q1_2025_transcript_chunk_5,BRITANNIA_Q1_2025_transcript,BRITANNIA,Q1,2025,transcript,fixed_size,5,4993,5992,249,True,
BRITANNIA_Q1_2025_transcript_chunk_6,BRITANNIA_Q1_2025_transcript,BRITANNIA,Q1,2025,transcript,fixed_size,6,5992,6990,249,True,
BRITANNIA_Q1_2025_transcript_chunk_7,BRITANNIA_Q1_2025_transcript,BRITANNIA,Q1,2025,transcript,fixed_size,7,6990,7982,247,True,management_discussion
BRITANNIA_Q1_2025_transcript_chunk_8,BRITANNIA_Q1_2025_transcript,BRITANNIA,Q1,2025,transcript,fixed_size,8,7982,8980,249,False,
BRITANNIA_Q1_2025_transcript_chunk_9,BRITANNIA_Q1_2025_transcript,BRITANNIA,Q1,2025,transcript,fixed_size,9,8980,9974,248,True,
BRITANNIA_Q1_2025_transcript_chunk_10,BRITANNIA_Q1_2025_transcript,BRITANNIA,Q1,2025,transcript,fixed_size,10,9974,10972,249,True,
BRITANNIA_Q1_2025_transcript_chunk_11,BRITANNIA_Q1_2025_transcript,BRITANNIA,Q1,2025,transcript,fixed_size,11,10972,11959,246,True,management_discussion
BRITANNIA_Q1_2025_transcript_chunk_12,BRITANNIA_Q1_2025_transcript,BRITANNIA,Q1,2025,transcript,fixed_size,12,11959,12957,249,False,
BRITANNIA_Q1_2025_transcript_chunk_13,BRITANNIA_Q1_2025_transcript,BRITANNIA,Q1,2025,transcript,fixed_size,13,12957,13953,248,True,
BRITANNIA_Q1_2025_transcript_chunk_14,BRITANNIA_Q1_2025_transcript,BRITANNIA,Q1,2025,transcript,fixed_size,14,13953,14952,249,True,
BRITANNIA_Q1_2025_transcript_chunk_15,BRITANNIA_Q1_2025_transcript,BRITANNIA,Q1,2025,transcript,fixed_size,15,14952,15943,247,True,
BRITANNIA_Q1_2025_transcript_chunk_16,BRITANNIA_Q1_2025_transcript,BRITANNIA,Q1,2025,transcript,fixed_size,16,15943,16941,249,True,financial_metrics
BRITANNIA_Q1_2025_transcript_chunk_17,BRITANNIA_Q1_2025_transcript,BRITANNIA,Q1,2025,transcript,fixed_size,17,16941,17938,249,True,management_discussion
BRITANNIA_Q1_2025_transcript_chunk_18,BRITANNIA_Q1_2025_transcript,BRITANNIA,Q1,2025,transcript,fixed_size,18,17938,18937,249,False,management_discussion
BRITANNIA_Q1_2025_transcript_chunk_19,BRITANNIA_Q1_2025_transcript,BRITANNIA,Q1,2025,transcript,fixed_size,19,18937,19935,249,True,
BRITANNIA_Q1_2025_transcript_chunk_20,BRITANNIA_Q1_2025_transcript,BRITANNIA,Q1,2025,transcript,fixed_size,20,19935,20930,248,True,management_discussion
BRITANNIA_Q1_2025_transcript_chunk_21,BRITANNIA_Q1_2025_transcript,BRITANNIA,Q1,2025,transcript,fixed_size,21,20930,21928,249,True,management_discussion
BRITANNIA_Q1_2025_transcript_chunk_22,BRITANNIA_Q1_2025_transcript,BRITANNIA,Q1,2025,transcript,fixed_size,22,21928,22919,247,True,management_discussion
BRITANNIA_Q1_2025_transcript_chunk_23,BRITANNIA_Q1_2025_transcript,BRITANNIA,Q1,2025,transcript,fixed_size,23,22919,23916,249,True,
BRITANNIA_Q1_2025_transcript_chunk_24,BRITANNIA_Q1_2025_transcript,BRITANNIA,Q1,2025,transcript,fixed_size,24,23916,24906,247,True,management_discussion
BRITANNIA_Q1_2025_transcript_chunk_25,BRITANNIA_Q1_2025_transcript,BRITANNIA,Q1,2025,transcript,fixed_size,25,24906,25905,249,True,management_discussion
